task_variant_id,protocol_version,study_namespace,dataset_namespace,dataset_index,dataset_id,dataset_seed,archetype,base_task_sha256,mechanism,mechanism_family,strength,strength_value,seed,model_ids,expected_model_cells,config_sha256,bundle_key,task_hash,split_hash,n_samples,n_original,n_injected,n_leak,diagnostic_ap,diagnostic_normalized_ap,top5_recall,diagnostic_status,bundle_path,bundle_sha256
37e082a62cbe832f79ce,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S3,0.6,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,37e082a62cbe832f79ce,d5ea11f9a0a7ddc5e15e6e18b50de1011865cae6d943939f11403ca8608d7527,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
fa3febf3e74887eb1108,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,fa3febf3e74887eb1108,7b3ae818787a014196118be3666f66b30c2f48cdb647eb3419def51eaa896330,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
223e0686520c1c61ec6e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S3,0.6,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,223e0686520c1c61ec6e,bf1b6bb8fbb4ac818c22be28e2ecf1d762b8ba78c73e95bb0188733ca91994a2,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
39038ef06e3289343988,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,39038ef06e3289343988,ee512a1878a9db8e47016580066e20f945fca1a8536cee11848f931ca623de96,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
2cfc6be0bc9444a161a3,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,2cfc6be0bc9444a161a3,521aba00429ed46cf058c697fd2418b82e5f12948f96764acf7119419a2f9393,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
80af6369920a0e3086e2,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S4,0.8,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,80af6369920a0e3086e2,fa880acf29fc4f54f69a24f2998a8941befab4456c9eb8d52b71beb96e960799,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
f1f0a0290c169031754e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,f1f0a0290c169031754e,bb135ce60028480805b613d31ec4deb498c022af6d283549b50880d1f018259a,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
4ba4e0e9b44c9687c394,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S4,0.8,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,4ba4e0e9b44c9687c394,3b5f5fc9efdeff431df565e5af3237b6a68a447e36c5c0b1bd984affdc550210,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
46ac1286e791f430caef,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,46ac1286e791f430caef,c027b2fc84554a195c851939e6d81589d783d1a1fdcc953dd0a6f4da2282a0ec,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
756467185e84032229c1,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,756467185e84032229c1,a47a999a181c321820322e64e90b7bf96f58c195e8b7ed76ab2712402d6e546d,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
db3f3d61d85dfcbd7064,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S5,1.0,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,db3f3d61d85dfcbd7064,ed6ecfaf347cab69de767858de18d5ef6f5503a0b55a9456bd5ff747bea31a72,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
37c07b6ddfaa5d96ac15,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,37c07b6ddfaa5d96ac15,7c89fd63d3b457832a2b4e99dd75b93e0190a824d7b608ea24da2ec935ebb2ce,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
4293dd989e6efc55103f,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S5,1.0,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,4293dd989e6efc55103f,ee13577fdfe491c5f656c2e644848f8ecd16c8e93075a60fb9b9d2b6370d61ca,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
9f41080ed8442b0ddc64,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M08,structured_replacement,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,9f41080ed8442b0ddc64,6a735c7fc751d5739244fc9a501a5db4d6e0143cb8627ba2fa2b3f6214fc7d87,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,1100,16,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_05.npz,a890696bc56f8e15d687ad06870eb11e7a20cdf6c2a7b3dfcd57f97082f8aab7
50ab0a78b950e8693003,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,50ab0a78b950e8693003,2efd3f6aeac74b193233cc9d5c3612af22c920484cc2b8ca132f4f1bcc779825,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
38239ed2f596648b54fc,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S1,0.2,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,38239ed2f596648b54fc,81d18929f4c41d4d236f646724b3810c83d84494da014b3d00d3d7ea7f33d94e,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
40db278f5e21dbd5da44,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,40db278f5e21dbd5da44,748d20e2670176cf0b733cd8f5a687bd17d29492986bc374bbc88fad74e741ff,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
4edbcb7485ad4c47d1f7,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S1,0.2,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,4edbcb7485ad4c47d1f7,5f862362338f80f3a4233b2057ccc3567acb9c469bbe14dd554d4edeb42e5b59,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
a72543a32afee36fa5f5,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,a72543a32afee36fa5f5,cf478c25c7fd6f153ded3bcb49230385a12d7ae7fcc458046cf1853774eb0c36,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
437003d1b8ccb9f9745e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,437003d1b8ccb9f9745e,9d4850e1ef7575162f2da02dc8f33a9d0ea988c7a2b49e0dedd40646bc283fe0,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
a3215ff55706c2854417,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S2,0.4,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,a3215ff55706c2854417,b21409d82276a5915648e5f8a541140afbee587ef141b283b5d5dab69cae8947,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
1306fa17d85866815036,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,1306fa17d85866815036,69b163135fc0204681b6d83b711a183aad12958884da926f1622a084a99949cd,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
19385ee6b5f64547de77,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S2,0.4,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,19385ee6b5f64547de77,78bb3f34f90cbe0a606420f0abb53809f26f033c6bcd992100c9b09ae87118cf,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
a0dcb0fb97cec98c08b5,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,a0dcb0fb97cec98c08b5,7ea6a0d83eb34a6d1883fe3ec54ac34a83637f68f43a4f8466b5ff96cdb7ef3b,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
7c415bbf2a813016d63f,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,7c415bbf2a813016d63f,bab205bd484a53f605c2752c544f4cb5b62b6cc9946d662be0766469ff20b08a,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
394c94626d0dc00996b2,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S3,0.6,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,394c94626d0dc00996b2,e6631a24bf96220ccb224a270ad04e16b154e05b0aad55c850d6417efd405ed7,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
34d109da60c367ef4a81,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,34d109da60c367ef4a81,88188123c1bb134e3a50aae3ab5d4fd97e651aac5cd65a3196908adeb6fee794,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
de425c02bc9cfbc0d2a0,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S3,0.6,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,de425c02bc9cfbc0d2a0,5d7134d452e5e093664338f5593dc600a57a0edcb4155ddcb00d1cc58cf35151,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
f5a65a054a61529dbf22,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,f5a65a054a61529dbf22,44dd541fdde3ed05e61be2177ee376afc0236fdc4aedbd378d0ac87a6afe663f,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
68c404ebc16a8b9f77c3,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,68c404ebc16a8b9f77c3,fb02ca0def2342fac925f22fddbb1ff59d147c09f862044570ba6d9649b39218,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
2f115119448ee0727cdd,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S4,0.8,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,2f115119448ee0727cdd,c25cf7d0a3104705527e7f6f526e459d9fcafb75bccdbc9756f3e6b478ea8ec7,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
f83d22191638056ec929,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,f83d22191638056ec929,a3bdf46533060719f8ef925a73eeb4644430e4a6d459ed9d5f81eb15006173d9,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
2e4290044335740f1830,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S4,0.8,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,2e4290044335740f1830,a1c10f46feb90613a2936f258a9fda323629fd3a6a33fc37313335aa591894a2,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
e1f197b6698bc5cca899,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,6,panel_06,20308227,interaction,49b11f496ff7c6e7a342cda0cb3e2a8c1db9bfe17f0bf4588989d383a818163a,M04,structured_replacement,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96,e1f197b6698bc5cca899,44166efff591fd32cdfcc2e9302ae4d2b3a7e0bf2c3218ecef1ba6329be07794,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,1210,20,1,1,,,,NOT_COMPUTED_PRE_RUN,results/structured_prior_replacement_v1/task_bundles/panel_06.npz,fd36d3522feea893b3d8adaa645f2390e3a399fe903c97162674a2d37b6784db
