run_id,dataset_id,dataset_index,dataset_namespace,dataset_seed,archetype,n_samples,n_original,n_injected,mechanism,strength,strength_value,model,seed,status,failure_reason,diagnostic_ap,diagnostic_normalized_ap,top5_recall,n_leak,clean_auc,full_auc,paired_harm,clean_runtime_sec,full_runtime_sec,implementation,clean_best_epoch,full_best_epoch,split_hash,task_hash,config_hash,code_hash,model_manifest_json
e1760bd66c4200cedf3b,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S4,0.8,tabm,2026,SUCCESS,,0.8003787878787879,0.7005681818181818,0.5,8,0.6343444818943911,0.9639616282084522,0.32961714631406114,1.6863129138946533,1.9833769798278809,tabm.TabM@0.0.3,6,9,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,f718c1849a06bc65abf8d805d67d0f96e47e66f76abf3d4ef1589ef5ff9595fc,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":9,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
4927b6b187992976f943,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S4,0.8,tabm,3407,SUCCESS,,0.8622835497835497,0.7934253246753246,0.5,8,0.6350358655258836,0.9602454411891799,0.3252095756632962,1.5974678993225098,1.980222225189209,tabm.TabM@0.0.3,5,9,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,a468356f84cfa9edcea672b03b749df1fb9942caf4498dc2e5173f01977808a2,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":9,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
64fcaec28ca489c2450a,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S4,0.8,tabm,7777,SUCCESS,,0.8831168831168831,0.8246753246753245,0.625,8,0.6289862587503241,0.9660357791029297,0.3370495203526056,1.6505975723266602,2.3844592571258545,tabm.TabM@0.0.3,6,16,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,5472da48eacb2a484424dc9fc864ebca4eca20221340025901ca95e0ec1d2a2c,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":16,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
741b0923a3808ac164f5,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S5,1.0,tabm,13,SUCCESS,,0.7631410256410257,0.6447115384615385,0.5,8,0.6333938294010889,0.9861723273701495,0.3527784979690606,1.6446623802185059,2.5317561626434326,tabm.TabM@0.0.3,6,19,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,cda6a1db5646d3efbf373d82bd394202fe6463ef36e0beff272ad39b01c3d218,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":19,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
255019b6bdca3038522e,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S5,1.0,tabm,42,SUCCESS,,0.7946428571428572,0.6919642857142858,0.5,8,0.6355544032495031,0.9882464782646271,0.352692075015124,1.7945888042449951,5.25433611869812,tabm.TabM@0.0.3,8,15,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,908e6667accb64242883b3bc003ac8cc29325a70158f56acd8353dbe0168fdf3,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":15,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
703d6440b1781ac1abde,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S5,1.0,tabm,2026,SUCCESS,,0.7409188034188035,0.6113782051282052,0.5,8,0.6343444818943911,0.9808141042260825,0.34646962233169143,1.6863129138946533,2.6377294063568115,tabm.TabM@0.0.3,6,19,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,9810b8338c3158a3e84e1358e41f0412aa99e32ff6dbf57b5a14dd17abe14ff7,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":19,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
88d3e82a80fd81b91968,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S5,1.0,tabm,3407,SUCCESS,,0.8533549783549783,0.7800324675324675,0.5,8,0.6350358655258836,0.9753694581280787,0.3403335926021951,1.5974678993225098,1.7343072891235352,tabm.TabM@0.0.3,5,6,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,97703e8c2217b0207c427354aadf4d58497fbd5313e853e97a5075c2b9b049e3,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":6,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
40d41e6c1b0fda638fe1,panel_01,1,confirmatory,20268632,interaction,1100,16,8,M09,S5,1.0,tabm,7777,SUCCESS,,0.832521645021645,0.7487824675324676,0.5,8,0.6289862587503241,0.984098176475672,0.3551119177253479,1.6505975723266602,2.477376699447632,tabm.TabM@0.0.3,6,17,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,7be4b6590398233b89b410d4cd2be63d3799249bb24b4985e74f6613175f1e77,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":17,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
f9315e13877113b6b1dc,panel_01,1,confirmatory,20268632,interaction,1100,16,2,M11,S1,0.2,tabm,13,SUCCESS,,1.0,1.0,1.0,2,0.6333938294010889,0.7693371359433065,0.13594330654221765,1.6446623802185059,2.0564920902252197,tabm.TabM@0.0.3,6,11,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,d4c2cddf982d6d566164c19039525f5f5f816067d3771fca5c2e075313c85c42,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":11,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
73dadb96ddb0f318fb83,panel_01,1,confirmatory,20268632,interaction,1100,16,2,M11,S1,0.2,tabm,42,SUCCESS,,0.375,0.296875,0.5,2,0.6355544032495031,0.6680494339296517,0.032495030680148584,1.7945888042449951,1.7971222400665283,tabm.TabM@0.0.3,8,8,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,8a3b8020135aa11c047ddcbfa99bcf36423c590ccaed51bf1b1f1942b471d378,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":8,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
3dbf29dcf35da26754f1,panel_01,1,confirmatory,20268632,interaction,1100,16,2,M11,S1,0.2,tabm,2026,SUCCESS,,0.5555555555555556,0.5000000000000001,0.5,2,0.6343444818943911,0.8356235416126523,0.2012790597182612,1.6863129138946533,1.8951530456542969,tabm.TabM@0.0.3,6,9,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,78155d52357bf5a8a7ada2b8eafcf5e1e06cd6459ac0f1ccdd37e7f24217a54e,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":9,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
9b755c983a84d75e75be,panel_01,1,confirmatory,20268632,interaction,1100,16,2,M11,S1,0.2,tabm,3407,SUCCESS,,1.0,1.0,1.0,2,0.6350358655258836,0.8713162215884539,0.23628035606257025,1.5974678993225098,1.7583997249603271,tabm.TabM@0.0.3,5,7,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,9a13e2e226dbb33a23e8d9647e5840d9429ebc4085e908e0d9400e07523552ce,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":7,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
5ee8d7af53f714a9b493,panel_01,1,confirmatory,20268632,interaction,1100,16,2,M11,S1,0.2,tabm,7777,SUCCESS,,0.8333333333333333,0.8124999999999999,1.0,2,0.6289862587503241,0.8183389508253391,0.18935269207501504,1.6505975723266602,2.0413856506347656,tabm.TabM@0.0.3,6,10,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,c7ea1b2dc45eef36d207f92dc4c19eb42ad4a6503353338f1dd77ab0ac746cf6,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":10,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
faf556ce372e0b81e03b,panel_01,1,confirmatory,20268632,interaction,1100,16,3,M11,S2,0.4,tabm,13,SUCCESS,,0.7192982456140351,0.6666666666666666,0.6666666666666666,3,0.6333938294010889,0.9146141215106732,0.2812202921095843,1.6446623802185059,2.4171793460845947,tabm.TabM@0.0.3,6,17,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,d1b545ebfb392041c7c1e25c6e6a7a9498c66f7b4d839f6c375cb1c335d1225a,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":17,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
cc9acdeb6efce0b2fcc0,panel_01,1,confirmatory,20268632,interaction,1100,16,3,M11,S2,0.4,tabm,42,SUCCESS,,0.8333333333333333,0.8020833333333333,0.6666666666666666,3,0.6355544032495031,0.8683778411546107,0.23282343790510762,1.7945888042449951,2.401232957839966,tabm.TabM@0.0.3,8,18,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,9d3496be2a3bdedcb7e3fd5675afdccfb30ae566605dafade4e86c9915512220,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":18,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
a73235a220429e641af7,panel_01,1,confirmatory,20268632,interaction,1100,16,3,M11,S2,0.4,tabm,2026,SUCCESS,,1.0,1.0,1.0,3,0.6343444818943911,0.977702877884366,0.343358395989975,1.6863129138946533,2.2881367206573486,tabm.TabM@0.0.3,6,15,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,68a806b1600ebf75ec4d73812111ac49a398bffdf3e10b03c656aef359c352a7,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":15,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
0544113d4ccf5f9c14d3,panel_01,1,confirmatory,20268632,interaction,1100,16,3,M11,S2,0.4,tabm,3407,SUCCESS,,1.0,1.0,1.0,3,0.6350358655258836,0.998617232737015,0.3635813672111313,1.5974678993225098,2.0273773670196533,tabm.TabM@0.0.3,5,10,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,188536766c3bdc5f8515d1e43b1368a3173840385c39bfaa9f553dd2c0cb05c4,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":10,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":3407,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
91c040e62af5b8039ba9,panel_01,1,confirmatory,20268632,interaction,1100,16,3,M11,S2,0.4,tabm,7777,SUCCESS,,0.8095238095238095,0.7738095238095238,0.6666666666666666,3,0.6289862587503241,0.952467375334889,0.3234811165845649,1.6505975723266602,1.9494235515594482,tabm.TabM@0.0.3,6,10,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,bd28105c569bcd1611088d2f5c83eb82c79a0d169e83176d61f3052f5eb8b67f,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":10,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":7777,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
7040205ec905f335b7e3,panel_01,1,confirmatory,20268632,interaction,1100,16,4,M11,S3,0.6,tabm,13,SUCCESS,,0.85,0.8124999999999999,0.75,4,0.6333938294010889,0.9953331604874254,0.36193933108633647,1.6446623802185059,1.890528917312622,tabm.TabM@0.0.3,6,9,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,e8ffb7b42bca848d40f365eb279570d92b051f6a1d460492b68181629e63b26c,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":9,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":13,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
f054a4d742839f5089a0,panel_01,1,confirmatory,20268632,interaction,1100,16,4,M11,S3,0.6,tabm,42,SUCCESS,,0.85,0.8124999999999999,0.75,4,0.6355544032495031,0.9998271540921269,0.3642727508426238,1.7945888042449951,1.5546722412109375,tabm.TabM@0.0.3,8,4,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,e44f7b4e3fe531cd5af9cefddabd668e232d9133ca3f0a3a83596dfb2638b9fb,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":4,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":42,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
4380bd9ddcd64b903269,panel_01,1,confirmatory,20268632,interaction,1100,16,4,M11,S3,0.6,tabm,2026,SUCCESS,,0.8,0.7500000000000001,0.75,4,0.6343444818943911,0.9989629245527613,0.3646184426583702,1.6863129138946533,4.463040113449097,tabm.TabM@0.0.3,6,3,9097b581144ba56d0f5bb64f0d2806f8f67aec4377a5eb888694cfc987c670ee,80351f1964a21137f8931bdff5462eb8a0cfa7c2ebd43877216d887a45fd2313,71b210b055fb783b91c53f655aa20d6d42d6ceeb55453a477189102541566b17,289e590d03b8ebe5ac8af1111753e5b87473d6c1400b60c01172964b2acd548a,"{""batch_size"":256,""best_epoch"":3,""deterministic_algorithms"":true,""device"":""cuda"",""gpu_name"":""NVIDIA GeForce RTX 4060 Laptop GPU"",""inference_aggregation"":""mean of per-k sigmoid probabilities"",""k"":32,""learning_rate"":0.003,""max_epochs"":200,""max_gpu_memory_mb"":276.85302734375,""model_class"":""tabm.TabM"",""model_id"":""tabm"",""patience"":20,""preprocessing"":""sklearn.StandardScaler fit on train only"",""schema_version"":1,""seed"":2026,""tabm_version"":""0.0.3"",""torch_cuda_version"":""12.1"",""torch_version"":""2.5.1+cu121"",""training_loss"":""mean of per-k BCEWithLogits losses"",""weight_decay"":0.0001}"
