dataset_index,mechanism,strength,seed,bundle_key,task_hash,split_hash,n_original,n_injected,n_leak,bundle_path,bundle_sha256,bundle_source,strict_policy
5,M09,S4,42,M09_S4_42,4170181fd58abe25aee65c71e64869a0bbf30e779b29462d1a39eb9e23d9c5ef,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S4,2026,M09_S4_2026,6c3a1e5c032973215cdfedfa4b73e24ad7aa6d040781b6c27e4755ac32630942,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S4,3407,M09_S4_3407,d68cf9aafa21aeed7b629e1aa97fb6629fc074331d7348d7c526af06bae823d3,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S4,7777,M09_S4_7777,6e4cf732e60c51498982137b6f608b55d121c495bb03b257e23c92748e59d545,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S5,13,M09_S5_13,9d349875ca9927994496ce8fb990c91ab1f8a261cb13804118a8497e89194d5d,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S5,42,M09_S5_42,f909c8e49c3e658e96106cfaa7ded2f70cc201901879d5c82b64d6e7eebb5d6a,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S5,2026,M09_S5_2026,2549c196f2fe9536b20142236ce62cd6f9acc9146c961d0ba7a5ede9820ce6c2,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S5,3407,M09_S5_3407,dc4b1fe23fc932b36586a03c0a5deb06bd347f2e54eb20e0860aa00f7a67c9f0,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M09,S5,7777,M09_S5_7777,0051fe4fa3c51f08d51393a08231c2c274d53487456220605bd794ee5fd7ed9a,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M10,S1,13,M10_S1_13,50cd02599750ed435df1c7232144e39074cc9fd426ee93f6d62fd9cbf860bff1,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S1,42,M10_S1_42,7e94e8b1277019805c0b1e6e3f4318a41e858bfb6a31b2df885823bfb43e68b7,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S1,2026,M10_S1_2026,d3b54897bc5166113e7d19c293d394f2513e2a6e1850e6b584360124f1baef66,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S1,3407,M10_S1_3407,c6ce30d55a2133250e13754fddb714f648056c346c6ae678cecccdfacdb6d9dd,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S1,7777,M10_S1_7777,6d855162c7594460ccd90cce93d822cb210f036d9140e3b0cac59e4121d1be46,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S2,13,M10_S2_13,dd6a455a1254a0b506150d4914f3ce4416377752a82066ecd08293e26ed494ab,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S2,42,M10_S2_42,de10a8d283c660146ded2ddc575a6ef6ce978be93000015d93637808eaabc848,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S2,2026,M10_S2_2026,aaae7353677513d1bde6ca4e7eb3e963b3e3e1d5ecd9aa91dc4a4f0ffc78b5ab,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S2,3407,M10_S2_3407,cb67c59160418001955902a3c0d78c24fcaeb78bbcb329fdebfd026558250aff,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S2,7777,M10_S2_7777,ef09ac4268c875c2f9bde74448b77527fef31f11057a8b7a5e50b53d145babf6,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S3,13,M10_S3_13,931aa1db60bc028b8a57010187ed8d7c3d69be573da0270711b8b2a05a645bcb,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S3,42,M10_S3_42,004046fdff24d67aa7064578d49c01f1575d9d7dbd21e311ae046e9a639609e2,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S3,2026,M10_S3_2026,d305697350485d99b4c46bc5150e4a66b842ae39b93b6c0f77d1a4b9bd644355,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S3,3407,M10_S3_3407,8333414d696596a2f751157ef54d2f001e989a0f82b1aba222971c9433884c14,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S3,7777,M10_S3_7777,8dc6efe288d45367d66a81086270b9e1cc083b3b15307e82865d1601531c80ba,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S4,13,M10_S4_13,714c683ba875b42a850701da09a837ec5951ee5c341f4ce98298ebc23a46f6f2,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S4,42,M10_S4_42,fbab1769576ccd3f462fe46ecdcead3498716bcdbe5b86f21743c0ef1b08378c,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S4,2026,M10_S4_2026,8e0e631695dbe88ebb652dd025e9c95ea3d0e263ba7032fe6a0330ecec8e9d70,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S4,3407,M10_S4_3407,fe9114718c942500fe1a6b3c170e1dd9bd409ef9b600dced479a3b18889b5260,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S4,7777,M10_S4_7777,286f0e03134845c11bae0a91bd0cb77975fd9495ac3898d573762c4b7ffb1ea4,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S5,13,M10_S5_13,5064d5b1ba382817fc705f4e788579e2b0d7f2e37d547c78da70f2d519249583,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S5,42,M10_S5_42,1253fd73129ea2a53d28e0bdf24bf98b32bbc46d495df3f4b5e0ea3e033139de,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S5,2026,M10_S5_2026,c62440ffaf3a8fc80587e49d5c5f6a93db5798ed365aa59267b5597e46ce1b50,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S5,3407,M10_S5_3407,c5b2d10396f2ff75f7bfb1fc0df7458b5cc81fdc173925b19bdacca49b6294b2,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M10,S5,7777,M10_S5_7777,9ccab25ab47b736141873b5321fd3ddd164015356dc38a5d1ea3d6ff29566206,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,1,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,m10_amendment,"X[:, ~leakage_mask]"
5,M11,S1,13,M11_S1_13,d346bd84cdabbfff4fcf22ee2036576ed6342d6769e616f901863e32d21081a5,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,2,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S1,42,M11_S1_42,f6e7ec339b15f3f093ae0d16973b8ec4dad51b3856361dcace93741279823360,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,2,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S1,2026,M11_S1_2026,8c794f57f04f8152f0c8a21052b42a5d57f211e2ac2dda779f254052f981b80d,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,2,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S1,3407,M11_S1_3407,e244e83a7757c2896d440c0900a94e504573503529bb48dc256224a2757fb987,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,2,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S1,7777,M11_S1_7777,19c09f782a30aa295477e987d1c9fed4bc6f90089aed0abe51d1efe6ceb11967,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,2,2,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S2,13,M11_S2_13,f3f35981c9d4042cfd6f7cc1e4708dd1e46fbebcb12be1124802186df38dad7a,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,3,3,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S2,42,M11_S2_42,18d9f6cf887109b9b4768ddacb04f4203ddaa5260a841e375f0e18718e24c3ae,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,3,3,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S2,2026,M11_S2_2026,ec38fd63f4a0dad3c2da637eb3992f617eb2f2daf2d8cd734db992f82701374d,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,3,3,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S2,3407,M11_S2_3407,34f2af985231fa4e8e59014ba6f1af3014ac9842fdcc89d85e20a25c1a475d0e,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,3,3,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S2,7777,M11_S2_7777,b7c0ba353f0bdf05032c21448a6af6754911a3b328dac74a892b2889f1f06611,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,3,3,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S3,13,M11_S3_13,00740617eda3e14adaa638fc088b48d574afdcaaf1b7cb2feaf1d08380a2f7ee,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,4,4,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S3,42,M11_S3_42,174978c4a03c3bc4bf13bddc8fd85345a524bc25ad0138b4a27203d9500ba174,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,4,4,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S3,2026,M11_S3_2026,8c63bced7e78f5579cc4600bcead2d33540f304e6adc9220649c74eedb8a3561,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,4,4,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S3,3407,M11_S3_3407,2ca1f47471ea4e5b9e617a7cb4c99c179fb295c94e5c2f928625baa06229c96e,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,4,4,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S3,7777,M11_S3_7777,ab91081b3c5b996e5385947707b88f084aa7be82e9df3e4624f21a030a4469d9,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,4,4,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S4,13,M11_S4_13,baa10402e52a7703551a10774932f3d3d1b8939f2b1fd145a34fb8605dce27d5,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,6,6,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S4,42,M11_S4_42,648e85b6da0d87b23ab846ec5c2f39b69c60eeb398d66914faa739dc8bbf5e0b,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,6,6,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S4,2026,M11_S4_2026,45b1dd834a874c4ca3b9952b542892acf38812a7907e3bca73e98f712a0440b0,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,6,6,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S4,3407,M11_S4_3407,d3064b8559d1f2097c4142da984ca8c98e10a9a2231288af5ac786b524a14604,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,6,6,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S4,7777,M11_S4_7777,7d132ca154579e7d0ec7f8360cafd89e327b3fff88ca1f4286210e0146bbab6b,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,6,6,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S5,13,M11_S5_13,459f506766db9fb12eeb6dcefc6499021a7c99967baac49fea05d492d5d64bb6,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S5,42,M11_S5_42,7e2d3a4ae1102693df569e401b35299054f4ab6be3c15b1d552972731cd937cc,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S5,2026,M11_S5_2026,4f853bec249c5938b8ef11585a6f5a53e7ece93489ec4e6dae5a97396e1d2cda,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S5,3407,M11_S5_3407,11ffca0e132c1dd0605a0f33f8afe71aea5423db3e240ccd596ddc9479d16caf,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
5,M11,S5,7777,M11_S5_7777,8713cb8dc0f8220532c4a63e8e8950c82f8233fa819dd7d04339de0563ebb296,2ee025f7d10f35676405df7207e5ce7d31502dcf1377197e8e2ee0367576983e,16,8,8,results/corrected_v2/task_bundles/panel_05.npz,eb82788a02145404258caf55d4eae40a716e30376614dac8f8029893afe397a3,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S1,13,M01_S1_13,90adf0d4150f00fe023032fe35964b49887fe3d9c1064de298035be6ac69ceec,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S1,42,M01_S1_42,56e82bd9f97ca2ddeb5e4f29b99e6a951c34caad3d4be2e13fc3c18b3664e39d,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S1,2026,M01_S1_2026,3d6d23893ed66b275793e3d1d133c939d7bd6bbe01e205164595cb87a9cf3f3d,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S1,3407,M01_S1_3407,6808f705c28885d6976d263ac7483c6b8aed855355228f6918ef4cc715f70fe0,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S1,7777,M01_S1_7777,9990c4586833af11dd13d495e8dbb75e004036266408c5cfa95d057e65a7c859,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S2,13,M01_S2_13,bb03c8d0e0f0c88f2f1b6eb8959232c08160f779935882aa89b43bd6d0b1efa7,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S2,42,M01_S2_42,e4540a766ede917ca8dd7d978f6bb51645fe116ac6c4c046d03a4359a9e1cfc7,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S2,2026,M01_S2_2026,597589236307892dcef46831ea3151ad3997b186aaff462645b4bc5e4e39b4b5,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S2,3407,M01_S2_3407,f775ecece05f35b4b1e55d580fcb120d59fd8731a31e3114a8dfbb851668e327,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S2,7777,M01_S2_7777,6e27990d3189f2ae43e1b980dd6ec97137d81d1940201e4656e3fc154de7ee45,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S3,13,M01_S3_13,a4a91a31b1d1f0bbf3c4c612188dfe723614a3cd24a79340a857d3c46b618c76,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
6,M01,S3,42,M01_S3_42,014966ac4d001ef2972f2906a4154689f48e48233ef5a23de9343458a098fe69,537c441aa08a4c87e3719d2265d463ba4beb2467ab97af01c8f07466ded3e6a4,20,1,1,results/corrected_v2/task_bundles/panel_06.npz,64c1dbc84a1e2efeaa26bbe315a7743faf532a0e90ba13a31b3501d5b74b5333,corrected_v2_base,"X[:, ~leakage_mask]"
