task_variant_id,protocol_version,study_namespace,dataset_namespace,dataset_index,dataset_id,dataset_seed,archetype,base_task_sha256,mechanism,mechanism_family,strength,strength_value,seed,model_ids,expected_model_cells,config_sha256
fdda40007ce84ae582ff,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
0519726fa212ea40cf5a,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S3,0.6,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
17962dc120bb18a471d0,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
b82ace5bca0649d1d91d,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
de125d01e2f659560a37,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S4,0.8,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
6fc0829e2398e66cab5a,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
fc39b5735073395804d1,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S4,0.8,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
3f1cf9388768424901d1,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
232977cdd415c39814dd,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
79d572965c9cc322509c,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S5,1.0,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
07ff36bdffc2ed2361cd,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
007f6b96186f0e39790d,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S5,1.0,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
fdae585bde9485c539d4,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M04,structured_replacement,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
8a808a0ef1cee55843f9,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
a83e376d42091fa6b106,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S1,0.2,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
d0f68aac801a85475c0b,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
25ea704f06e52f0a5490,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S1,0.2,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
b51d625736895906af45,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
a9760e2b984731968cc9,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
ea2dfc553fa25a5b640e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S2,0.4,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
05532c009ec36c0adacd,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
5335a7b6380bd31e8ec2,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S2,0.4,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
0ee1e947e603813433c7,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
2965741e3952fcdad5e9,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
86508d0f3b5cc8f634ad,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S3,0.6,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
0160f318b67127d9031a,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
235d5f6d2d87dae086eb,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S3,0.6,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
9078e3277d0e0d0b96f4,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
e73bbed4fa250cfd5faf,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
78167d28d28833f7de69,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S4,0.8,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
e9b0bef0a05b65dd4396,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
9e837e3f8a2ad2345888,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S4,0.8,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
9b79c20623f6d5079c16,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
912ad3d863f32dc07279,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
53065bb4c2d2fed2744f,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S5,1.0,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
0b2090eaec4714618f84,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
edca05ccb662d64183ca,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S5,1.0,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
6626ead368475db8d515,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M05,structured_replacement,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
f5da091ca09eaa6ccbba,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
0125b512f390a61fb75f,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S1,0.2,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
188f531d2b322f3c5c23,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
efd16682e469ea2e0a21,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S1,0.2,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
67f0bb3b173edcd0b40e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
72907b6c35e5fefefdad,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
2f42b944bb13996911ef,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S2,0.4,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
de154513f7d39d065368,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S2,0.4,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
d6a5c23c59a96208df7a,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S2,0.4,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
3633ff731013c0923363,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S2,0.4,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
ac314da7e7e10d66b14a,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S3,0.6,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
e2bc91880b8481406df9,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S3,0.6,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
3537de3f1287574bde01,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S3,0.6,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
3b29074cce6cff6ab710,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S3,0.6,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
4358e4e0fe26a01c03e6,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S3,0.6,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
a1cab0e23e30f3816491,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S4,0.8,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
8d4eea21fc59c89e7b5c,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S4,0.8,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
8a102b05a668e383c12b,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S4,0.8,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
649c23792d1ef0d38f0c,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S4,0.8,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
ffe805862617997a2f6e,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S4,0.8,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
72c77d7aa425b6b29694,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S5,1.0,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
d9b89dda894ccff8f620,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S5,1.0,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
ad7d3a2158781f5bcc70,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S5,1.0,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
954105be4c5dc28e9eeb,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S5,1.0,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
9171016fb21b47713a08,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,4,panel_04,20292389,drifting,dcc165c727ffc4c2d0e4cef0082da48ee6d6b4a6c58120abdc1b28af7a683ae3,M08,structured_replacement,S5,1.0,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
562a7e06f41b6f649461,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S1,0.2,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
ffa7f59e6e395081c0b1,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S1,0.2,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
6f957b53782c8dacb955,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S1,0.2,2026,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
8cf542bbb54b5a2fc267,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S1,0.2,3407,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
a41278a5b092d465618b,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S1,0.2,7777,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
2ddce4701c0e28678dc2,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S2,0.4,13,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
65fc694f9fddae7b664c,structured_prior_replacement_v1,structured_prior_replacement_v1,confirmatory,5,panel_05,20300308,linear,6d115222b357e69c3c38db95845719f36ca23c7cf5879d4e06d7d99f6ccf5ce2,M04,structured_replacement,S2,0.4,42,lr|rf|catboost|lightgbm|tabm,5,efc01fc1f21b12e9a32b010e6bd8f5bf355e7c69e68b30e1aa463d9ed792bd96
